,Unnamed: 0,LocationAbbr,DataSource,DataValueUnit,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Year
10171,271739,IL,BRFSS,%,11.4,11.4,10.0,13.0,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10172,271755,WY,NVSS,"cases per 100,000",307.1,307.1,211.4,431.2,DIA,DIA03,AGEADJRATE,RACE,AIAN,2021
10173,271805,AK,BRFSS,%,9.0,9.0,6.1,13.1,DIA,DIA01,AGEADJPREV,RACE,MRC,2022
10174,271835,CA,BRFSS,%,9.5,9.5,8.5,10.7,DIA,DIA01,CRDPREV,RACE,WHT,2022
10175,271876,GU,BRFSS,%,21.5,21.5,18.3,25.2,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2022
10176,271980,GU,BRFSS,%,26.1,26.1,20.2,33.1,DIA,DIA01,CRDPREV,RACE,HAPI,2022
10177,272011,CT,BRFSS,%,11.6,11.6,10.3,13.0,DIA,DIA01,CRDPREV,SEX,SEXM,2022
10178,272080,AZ,BRFSS,%,11.5,11.5,10.2,12.9,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10179,272192,WY,PRAMS,%,5.0,5.0,2.9,8.5,DIA,DIA02,CRDPREV,RACE,WHT,2021
10180,272287,AL,BRFSS,%,13.6,13.6,12.4,14.9,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2022
10181,272290,CT,BRFSS,%,13.2,13.2,10.6,16.2,DIA,DIA01,CRDPREV,RACE,HIS,2022
10182,272346,AL,BRFSS,%,16.3,16.3,14.5,18.2,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10183,272361,AK,BRFSS,%,20.6,20.6,17.9,23.6,DIA,DIA01,CRDPREV,AGE,AGE65P,2022
10184,272458,AK,BRFSS,%,6.6,6.6,4.4,10.0,DIA,DIA01,CRDPREV,RACE,MRC,2022
10185,272553,WY,NVSS,"cases per 100,000",106.4,106.4,98.3,114.5,DIA,DIA03,AGEADJRATE,RACE,WHT,2021
10186,272596,CA,BRFSS,%,12.5,12.5,9.9,15.6,DIA,DIA01,AGEADJPREV,RACE,ASN,2022
10187,272612,CO,BRFSS,%,6.7,6.7,5.8,7.8,DIA,DIA01,AGEADJPREV,SEX,SEXF,2022
10188,272624,WY,NVSS,"cases per 100,000",5.0,5.0,3.4,7.2,DIA,DIA04,CRDRATE,OVERALL,OVR,2021
10189,272628,AZ,BRFSS,%,10.5,10.5,7.0,15.5,DIA,DIA01,AGEADJPREV,RACE,BLK,2022
10190,272634,IL,BRFSS,%,10.3,10.3,8.8,12.0,DIA,DIA01,AGEADJPREV,SEX,SEXF,2022
10191,272637,HI,BRFSS,%,10.9,10.9,9.7,12.2,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10192,272641,FL,BRFSS,%,10.5,10.5,9.2,12.1,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10193,272663,GA,BRFSS,%,25.8,25.8,23.7,27.9,DIA,DIA01,CRDPREV,AGE,AGE65P,2022
10194,272673,AK,BRFSS,%,8.3,8.3,7.1,9.8,DIA,DIA01,AGEADJPREV,SEX,SEXF,2022
10195,272674,DC,BRFSS,%,7.9,7.9,6.3,9.9,DIA,DIA01,CRDPREV,SEX,SEXM,2022
10196,272729,AK,BRFSS,%,7.8,7.8,5.6,10.7,DIA,DIA01,CRDPREV,RACE,AIAN,2022
10197,272733,GU,BRFSS,%,7.8,7.8,5.1,11.8,DIA,DIA01,CRDPREV,AGE,AGE1844,2022
10198,272815,AL,BRFSS,%,18.8,18.8,16.4,21.5,DIA,DIA01,CRDPREV,RACE,BLK,2022
10199,272823,GU,BRFSS,%,26.1,26.1,15.9,39.6,DIA,DIA01,CRDPREV,RACE,MRC,2022
10200,272926,GA,BRFSS,%,11.5,11.5,10.6,12.6,DIA,DIA01,CRDPREV,RACE,WHT,2022
10201,272952,WY,NVSS,Number,35.0,35.0,,,DIA,DIA03,NMBR,RACE,AIAN,2021
10202,272980,DE,BRFSS,%,18.1,18.1,15.3,21.3,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10203,273123,IL,BRFSS,%,15.2,15.2,13.0,17.6,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10204,273148,ID,BRFSS,%,12.4,12.4,10.8,14.2,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10205,273157,FL,BRFSS,%,25.2,25.2,22.6,28.0,DIA,DIA01,CRDPREV,AGE,AGE65P,2022
10206,273158,DC,BRFSS,%,12.9,12.9,10.8,15.2,DIA,DIA01,AGEADJPREV,RACE,BLK,2022
10207,273288,DE,BRFSS,%,13.1,13.1,11.2,15.1,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10208,273317,CO,BRFSS,%,8.1,8.1,7.4,8.9,DIA,DIA01,CRDPREV,OVERALL,OVR,2022
10209,273393,CO,BRFSS,%,14.2,14.2,9.5,20.8,DIA,DIA01,CRDPREV,RACE,BLK,2022
10210,273434,FL,BRFSS,%,13.2,13.2,11.3,15.4,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10211,273477,CA,BRFSS,%,23.1,23.1,13.0,37.8,DIA,DIA01,AGEADJPREV,RACE,HAPI,2022
10212,273503,WY,NVSS,"cases per 100,000",5.0,5.0,3.2,7.4,DIA,DIA04,CRDRATE,RACE,WHT,2021
10213,273563,GU,BRFSS,%,20.2,20.2,15.6,25.7,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10214,273589,ID,BRFSS,%,15.4,15.4,11.8,19.8,DIA,DIA01,AGEADJPREV,RACE,HIS,2022
10215,273656,WY,BRFSS,%,10.8,10.8,7.2,15.8,DIA,DIA01,AGEADJPREV,RACE,HIS,2021
10216,273769,FL,BRFSS,%,11.0,11.0,8.7,13.8,DIA,DIA01,AGEADJPREV,RACE,HIS,2022
10217,273796,AR,BRFSS,%,16.1,16.1,10.9,23.0,DIA,DIA01,CRDPREV,RACE,HIS,2022
10218,273809,CT,BRFSS,%,8.2,8.2,7.2,9.4,DIA,DIA01,AGEADJPREV,SEX,SEXF,2022
10219,273930,HI,BRFSS,%,14.8,14.8,12.9,16.9,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10220,273943,GA,BRFSS,%,16.0,16.0,9.8,25.1,DIA,DIA01,CRDPREV,RACE,MRC,2022
10221,273947,AK,BRFSS,%,17.0,17.0,10.4,26.7,DIA,DIA01,CRDPREV,RACE,ASN,2022
10222,274059,HI,BRFSS,%,16.9,16.9,13.6,20.9,DIA,DIA01,AGEADJPREV,RACE,HAPI,2022
10223,274063,DE,BRFSS,%,9.6,9.6,8.4,11.1,DIA,DIA01,AGEADJPREV,RACE,WHT,2022
10224,274074,CT,BRFSS,%,14.0,14.0,12.3,15.8,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10225,274085,CA,BRFSS,%,20.2,20.2,11.4,33.1,DIA,DIA01,AGEADJPREV,RACE,AIAN,2022
10226,274207,CA,BRFSS,%,11.4,11.4,7.1,17.7,DIA,DIA01,AGEADJPREV,RACE,MRC,2022
10227,274240,DE,BRFSS,%,8.2,8.2,5.2,12.7,DIA,DIA01,CRDPREV,RACE,HIS,2022
10228,274255,DE,BRFSS,%,13.9,13.9,12.5,15.3,DIA,DIA01,CRDPREV,OVERALL,OVR,2022
10229,274387,GA,BRFSS,%,13.6,13.6,12.1,15.4,DIA,DIA01,AGEADJPREV,RACE,BLK,2022
10230,274410,CA,BRFSS,%,12.0,12.0,10.7,13.3,DIA,DIA01,CRDPREV,SEX,SEXM,2022
10231,274430,AZ,BRFSS,%,10.1,10.1,8.9,11.4,DIA,DIA01,AGEADJPREV,SEX,SEXF,2022
10232,274437,WY,NVSS,Number,342.0,342.0,,,DIA,DIA03,NMBR,SEX,SEXF,2021
10233,274571,GA,BRFSS,%,2.8,2.8,2.2,3.7,DIA,DIA01,CRDPREV,AGE,AGE1844,2022
10234,274582,WY,NVSS,"cases per 100,000",609.4,609.4,561.9,656.8,DIA,DIA03,CRDRATE,AGE,AGE65P,2021
10235,274589,GA,BRFSS,%,10.5,10.5,9.4,11.6,DIA,DIA01,AGEADJPREV,SEX,SEXF,2022
10236,274693,AL,BRFSS,%,13.0,13.0,11.5,14.7,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10237,274714,GU,BRFSS,%,19.6,19.6,15.4,24.7,DIA,DIA01,AGEADJPREV,SEX,SEXF,2022
10238,274767,CO,BRFSS,%,13.7,13.7,9.7,19.0,DIA,DIA01,AGEADJPREV,RACE,BLK,2022
10239,274776,AK,BRFSS,%,8.6,8.6,7.5,9.9,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10240,274798,AZ,BRFSS,%,12.7,12.7,11.7,13.8,DIA,DIA01,CRDPREV,OVERALL,OVR,2022
10241,274914,CT,BRFSS,%,15.1,15.1,11.9,19.0,DIA,DIA01,CRDPREV,RACE,BLK,2022
10242,274933,HI,BRFSS,%,11.9,11.9,10.5,13.6,DIA,DIA01,AGEADJPREV,RACE,ASN,2022
10243,274981,IL,BRFSS,%,3.9,3.9,2.9,5.1,DIA,DIA01,CRDPREV,AGE,AGE1844,2022
10244,275041,FL,BRFSS,%,18.9,18.9,14.7,24.1,DIA,DIA01,CRDPREV,RACE,BLK,2022
10245,275049,WY,BRFSS,%,7.0,7.0,6.1,8.0,DIA,DIA01,AGEADJPREV,RACE,WHT,2021
10246,275098,WY,BRFSS,%,8.8,8.8,7.8,9.9,DIA,DIA01,CRDPREV,OVERALL,OVR,2021
10247,275173,AR,BRFSS,%,15.8,15.8,14.3,17.5,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10248,275307,AZ,BRFSS,%,21.7,21.7,12.3,35.2,DIA,DIA01,AGEADJPREV,RACE,ASN,2022
10249,275324,FL,BRFSS,%,11.4,11.4,10.1,12.8,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10250,275349,WY,NVSS,"cases per 100,000",115.0,115.0,107.0,123.0,DIA,DIA03,AGEADJRATE,OVERALL,OVR,2021
10251,275406,AK,BRFSS,%,8.2,8.2,7.3,9.3,DIA,DIA01,CRDPREV,RACE,WHT,2022
10252,275410,IL,BRFSS,%,13.5,13.5,10.4,17.3,DIA,DIA01,AGEADJPREV,RACE,BLK,2022
10253,275441,AL,BRFSS,%,11.9,11.9,10.6,13.3,DIA,DIA01,AGEADJPREV,RACE,WHT,2022
10254,275551,AZ,BRFSS,%,15.5,15.5,13.2,18.1,DIA,DIA01,CRDPREV,RACE,HIS,2022
10255,275559,AR,BRFSS,%,5.4,5.4,4.1,7.0,DIA,DIA01,CRDPREV,AGE,AGE1844,2022
10256,275584,CA,BRFSS,%,14.7,14.7,13.0,16.6,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10257,275787,WY,BRFSS,%,2.3,2.3,1.4,3.6,DIA,DIA01,CRDPREV,AGE,AGE1844,2021
10258,275791,WY,NVSS,Number,24.0,24.0,,,DIA,DIA04,NMBR,RACE,WHT,2021
10259,275794,IL,BRFSS,%,11.5,11.5,9.8,13.4,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10260,275850,IL,BRFSS,%,10.8,10.8,9.7,11.9,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2022
10261,275910,WY,BRFSS,%,8.8,8.8,7.5,10.3,DIA,DIA01,AGEADJPREV,SEX,SEXM,2021
10262,275917,GU,BRFSS,%,20.8,20.8,13.9,30.0,DIA,DIA01,AGEADJPREV,RACE,HIS,2022
10263,275932,CO,BRFSS,%,17.5,17.5,15.1,20.2,DIA,DIA01,CRDPREV,AGE,AGE65P,2022
10264,275943,AK,BRFSS,%,10.9,10.9,9.2,12.9,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10265,275966,DE,BRFSS,%,15.0,15.0,13.0,17.3,DIA,DIA01,CRDPREV,SEX,SEXM,2022
10266,276049,WY,NVSS,"cases per 100,000",288.2,288.2,200.7,400.8,DIA,DIA03,CRDRATE,RACE,AIAN,2021
10267,276066,DE,BRFSS,%,17.3,17.3,13.9,21.5,DIA,DIA01,AGEADJPREV,RACE,BLK,2022
10268,276071,WY,NVSS,Number,29.0,29.0,,,DIA,DIA04,NMBR,OVERALL,OVR,2021
10269,276156,CA,BRFSS,%,12.4,12.4,10.8,14.2,DIA,DIA01,CRDPREV,RACE,HIS,2022
10270,276197,GA,BRFSS,%,9.3,9.3,8.4,10.2,DIA,DIA01,AGEADJPREV,RACE,WHT,2022
10271,276198,FL,BRFSS,%,7.7,7.7,6.9,8.5,DIA,DIA01,AGEADJPREV,RACE,WHT,2022
10272,276209,AK,BRFSS,%,8.7,8.7,7.5,10.0,DIA,DIA01,CRDPREV,SEX,SEXM,2022
10273,276211,HI,BRFSS,%,9.4,9.4,8.3,10.6,DIA,DIA01,AGEADJPREV,SEX,SEXF,2022
10274,276239,ID,BRFSS,%,11.0,11.0,9.8,12.4,DIA,DIA01,CRDPREV,SEX,SEXM,2022
10275,276276,AL,BRFSS,%,15.5,15.5,14.3,16.9,DIA,DIA01,CRDPREV,OVERALL,OVR,2022
10276,276277,AZ,BRFSS,%,11.7,11.7,7.8,17.3,DIA,DIA01,CRDPREV,RACE,BLK,2022
10277,276305,ID,BRFSS,%,8.9,8.9,8.1,9.7,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2022
10278,276312,AR,BRFSS,%,14.1,14.1,13.0,15.3,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2022
10279,276395,AK,BRFSS,%,10.5,10.5,6.8,16.0,DIA,DIA01,AGEADJPREV,RACE,HIS,2022
10280,276444,CT,BRFSS,%,10.0,10.0,8.6,11.5,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10281,276501,DC,BRFSS,%,8.6,8.6,7.1,10.3,DIA,DIA01,AGEADJPREV,SEX,SEXF,2022
10282,276569,GA,BRFSS,%,12.1,12.1,11.2,13.0,DIA,DIA01,CRDPREV,OVERALL,OVR,2022
10283,276614,HI,BRFSS,%,20.3,20.3,18.1,22.6,DIA,DIA01,CRDPREV,AGE,AGE65P,2022
10284,276711,HI,BRFSS,%,11.7,11.7,10.8,12.8,DIA,DIA01,CRDPREV,OVERALL,OVR,2022
10285,276853,HI,BRFSS,%,9.5,9.5,7.9,11.4,DIA,DIA01,CRDPREV,RACE,MRC,2022
10286,276907,WY,NVSS,Number,699.0,699.0,,,DIA,DIA03,NMBR,RACE,WHT,2021
10287,276990,CA,BRFSS,%,13.6,13.6,10.4,17.7,DIA,DIA01,CRDPREV,RACE,BLK,2022
10288,277010,CO,BRFSS,%,7.4,7.4,6.5,8.4,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10289,277108,ID,BRFSS,%,3.1,3.1,2.3,4.2,DIA,DIA01,CRDPREV,AGE,AGE1844,2022
10290,277111,AK,BRFSS,%,11.8,11.8,6.7,20.0,DIA,DIA01,AGEADJPREV,RACE,BLK,2022
10291,277148,GU,BRFSS,%,30.6,30.6,24.2,38.0,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10292,277150,DC,BRFSS,%,15.6,15.6,13.2,18.4,DIA,DIA01,CRDPREV,RACE,BLK,2022
10293,277181,ID,BRFSS,%,9.6,9.6,8.8,10.5,DIA,DIA01,CRDPREV,RACE,WHT,2022
10294,277213,AL,BRFSS,%,17.5,17.5,15.5,19.7,DIA,DIA01,AGEADJPREV,RACE,BLK,2022
10295,277225,WY,NVSS,"cases per 100,000",205.2,205.2,161.1,257.6,DIA,DIA03,AGEADJRATE,RACE,HIS,2021
10296,277283,WY,NVSS,"cases per 100,000",164.7,164.7,150.1,179.4,DIA,DIA03,CRDRATE,SEX,SEXM,2021
10297,277354,NH,BRFSS,%,18.1,18.1,16.5,19.8,DIA,DIA01,CRDPREV,AGE,AGE65P,2022
10298,277397,MD,BRFSS,%,14.0,14.0,10.1,19.0,DIA,DIA01,AGEADJPREV,RACE,ASN,2022
10299,277459,KS,BRFSS,%,15.8,15.8,9.7,24.8,DIA,DIA01,AGEADJPREV,RACE,AIAN,2022
10300,277597,MA,BRFSS,%,12.0,12.0,10.7,13.4,DIA,DIA01,CRDPREV,SEX,SEXM,2022
10301,277687,MI,BRFSS,%,9.4,9.4,8.6,10.2,DIA,DIA01,AGEADJPREV,RACE,WHT,2022
10302,277787,ME,BRFSS,%,8.5,8.5,7.8,9.3,DIA,DIA01,AGEADJPREV,RACE,WHT,2022
10303,277810,NV,BRFSS,%,9.9,9.9,8.1,12.0,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10304,277819,MN,BRFSS,%,19.3,19.3,11.9,29.6,DIA,DIA01,CRDPREV,RACE,AIAN,2022
10305,277867,IA,BRFSS,%,10.2,10.2,9.2,11.3,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10306,277884,LA,BRFSS,%,16.8,16.8,15.2,18.5,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10307,277926,NE,BRFSS,%,11.9,11.9,10.6,13.3,DIA,DIA01,CRDPREV,SEX,SEXM,2022
10308,278000,ME,BRFSS,%,13.5,13.5,11.9,15.4,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10309,278007,MT,BRFSS,%,6.4,6.4,5.7,7.1,DIA,DIA01,AGEADJPREV,RACE,WHT,2022
10310,278041,NH,BRFSS,%,8.8,8.8,7.6,10.1,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10311,278059,ME,BRFSS,%,10.6,10.6,5.8,18.5,DIA,DIA01,CRDPREV,RACE,MRC,2022
10312,278082,MA,BRFSS,%,12.4,12.4,7.1,20.9,DIA,DIA01,AGEADJPREV,RACE,MRC,2022
10313,278090,IA,BRFSS,%,15.2,15.2,13.6,16.9,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10314,278106,NE,BRFSS,%,20.6,20.6,12.2,32.7,DIA,DIA01,AGEADJPREV,RACE,AIAN,2022
10315,278170,MS,BRFSS,%,13.1,13.1,11.5,14.9,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10316,278188,LA,BRFSS,%,19.5,19.5,17.1,22.1,DIA,DIA01,CRDPREV,RACE,BLK,2022
10317,278298,KY,BRFSS,%,13.2,13.2,11.4,15.2,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10318,278346,MS,BRFSS,%,5.1,5.1,3.8,6.9,DIA,DIA01,CRDPREV,AGE,AGE1844,2022
10319,278397,MT,BRFSS,%,8.0,8.0,7.1,9.0,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10320,278401,KS,BRFSS,%,11.6,11.6,8.2,16.1,DIA,DIA01,AGEADJPREV,RACE,MRC,2022
10321,278412,MA,BRFSS,%,21.1,21.1,12.1,34.4,DIA,DIA01,AGEADJPREV,RACE,AIAN,2022
10322,278427,MO,BRFSS,%,11.1,11.1,10.2,12.1,DIA,DIA01,CRDPREV,RACE,WHT,2022
10323,278446,MS,BRFSS,%,16.3,16.3,14.3,18.5,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10324,278483,NV,BRFSS,%,12.5,12.5,9.3,16.5,DIA,DIA01,AGEADJPREV,RACE,HIS,2022
10325,278554,KS,BRFSS,%,12.0,12.0,10.9,13.2,DIA,DIA01,CRDPREV,SEX,SEXM,2022
10326,278705,KY,BRFSS,%,14.8,14.8,13.3,16.3,DIA,DIA01,CRDPREV,OVERALL,OVR,2022
10327,278729,NE,BRFSS,%,8.8,8.8,8.0,9.7,DIA,DIA01,AGEADJPREV,RACE,WHT,2022
10328,278757,MN,BRFSS,%,10.8,10.8,8.2,14.0,DIA,DIA01,CRDPREV,RACE,BLK,2022
10329,278844,MT,BRFSS,%,15.9,15.9,12.3,20.4,DIA,DIA01,CRDPREV,RACE,AIAN,2022
10330,278991,MD,BRFSS,%,3.3,3.3,2.6,4.2,DIA,DIA01,CRDPREV,AGE,AGE1844,2022
10331,279021,IA,BRFSS,%,11.9,11.9,10.8,13.1,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10332,279051,MI,BRFSS,%,14.1,14.1,11.9,16.6,DIA,DIA01,AGEADJPREV,RACE,BLK,2022
10333,279192,MA,BRFSS,%,13.8,13.8,11.4,16.7,DIA,DIA01,CRDPREV,RACE,HIS,2022
10334,279250,NV,BRFSS,%,1.8,1.8,1.1,3.0,DIA,DIA01,CRDPREV,AGE,AGE1844,2022
10335,279264,NV,BRFSS,%,12.4,12.4,8.6,17.5,DIA,DIA01,AGEADJPREV,RACE,BLK,2022
10336,279303,LA,BRFSS,%,12.2,12.2,6.9,20.6,DIA,DIA01,AGEADJPREV,RACE,AIAN,2022
10337,279305,MN,BRFSS,%,9.7,9.7,8.9,10.5,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10338,279355,KS,BRFSS,%,14.9,14.9,13.4,16.5,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10339,279367,LA,BRFSS,%,15.2,15.2,9.5,23.6,DIA,DIA01,AGEADJPREV,RACE,MRC,2022
10340,279443,LA,BRFSS,%,20.6,20.6,18.4,23.0,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10341,279525,IN,BRFSS,%,15.4,15.4,13.1,17.9,DIA,DIA01,AGEADJPREV,RACE,BLK,2022
10342,279535,NE,BRFSS,%,14.1,14.1,10.9,17.9,DIA,DIA01,AGEADJPREV,RACE,HIS,2022
10343,279601,IN,BRFSS,%,19.2,19.2,10.4,32.9,DIA,DIA01,CRDPREV,RACE,AIAN,2022
10344,279701,MN,BRFSS,%,20.7,20.7,19.2,22.3,DIA,DIA01,CRDPREV,AGE,AGE65P,2022
10345,279833,ME,BRFSS,%,3.3,3.3,2.4,4.5,DIA,DIA01,CRDPREV,AGE,AGE1844,2022
10346,279835,MO,BRFSS,%,17.8,17.8,11.1,27.2,DIA,DIA01,AGEADJPREV,RACE,MRC,2022
10347,279860,MI,BRFSS,%,14.5,14.5,13.0,16.1,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10348,280002,MA,BRFSS,%,12.0,12.0,9.1,15.8,DIA,DIA01,CRDPREV,RACE,BLK,2022
10349,280033,MA,BRFSS,%,3.0,3.0,2.3,3.9,DIA,DIA01,CRDPREV,AGE,AGE1844,2022
10350,280062,MD,BRFSS,%,21.3,21.3,12.1,34.6,DIA,DIA01,CRDPREV,RACE,AIAN,2022
10351,280082,MO,BRFSS,%,11.4,11.4,10.2,12.7,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10352,280211,IA,BRFSS,%,15.6,15.6,9.0,25.7,DIA,DIA01,CRDPREV,RACE,MRC,2022
10353,280244,MD,BRFSS,%,11.0,11.0,10.1,12.1,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10354,280270,ME,BRFSS,%,10.0,10.0,8.9,11.2,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10355,280310,NE,BRFSS,%,15.4,15.4,10.7,21.8,DIA,DIA01,AGEADJPREV,RACE,BLK,2022
10356,280405,MN,BRFSS,%,10.1,10.1,9.4,10.7,DIA,DIA01,CRDPREV,RACE,WHT,2022
10357,280488,NV,BRFSS,%,8.8,8.8,7.7,10.0,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2022
10358,280513,IN,BRFSS,%,3.4,3.4,2.7,4.3,DIA,DIA01,CRDPREV,AGE,AGE1844,2022
10359,280534,ME,BRFSS,%,17.8,17.8,10.3,29.0,DIA,DIA01,CRDPREV,RACE,AIAN,2022
10360,280554,IN,BRFSS,%,12.6,12.6,11.8,13.5,DIA,DIA01,CRDPREV,RACE,WHT,2022
10361,280653,KY,BRFSS,%,4.5,4.5,3.4,6.0,DIA,DIA01,CRDPREV,AGE,AGE1844,2022
10362,280699,ME,BRFSS,%,9.1,9.1,8.3,9.9,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2022
10363,280741,NH,BRFSS,%,9.1,9.1,8.0,10.2,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10364,280765,LA,BRFSS,%,11.3,11.3,10.1,12.5,DIA,DIA01,AGEADJPREV,RACE,WHT,2022
10365,280774,MS,BRFSS,%,12.2,12.2,10.7,14.0,DIA,DIA01,AGEADJPREV,RACE,WHT,2022
10366,280775,NE,BRFSS,%,24.2,24.2,13.8,39.0,DIA,DIA01,CRDPREV,RACE,AIAN,2022
10367,280853,MI,BRFSS,%,12.6,12.6,11.5,13.8,DIA,DIA01,CRDPREV,SEX,SEXF,2022
10368,280855,MT,BRFSS,%,2.3,2.3,1.7,3.2,DIA,DIA01,CRDPREV,AGE,AGE1844,2022
10369,280891,NE,BRFSS,%,3.0,3.0,2.3,3.9,DIA,DIA01,CRDPREV,AGE,AGE1844,2022
10370,280892,LA,BRFSS,%,7.1,7.1,4.0,12.4,DIA,DIA01,CRDPREV,RACE,HIS,2022
10371,280931,NH,BRFSS,%,12.1,12.1,10.6,13.8,DIA,DIA01,CRDPREV,AGE,AGE4564,2022
10372,280949,NV,BRFSS,%,6.4,6.4,5.3,7.6,DIA,DIA01,AGEADJPREV,RACE,WHT,2022
10373,280971,MD,BRFSS,%,14.7,14.7,13.2,16.3,DIA,DIA01,CRDPREV,RACE,BLK,2022
10374,280981,MI,BRFSS,%,22.9,22.9,21.3,24.7,DIA,DIA01,CRDPREV,AGE,AGE65P,2022
10375,281171,ME,BRFSS,%,11.6,11.6,6.5,20.0,DIA,DIA01,AGEADJPREV,RACE,MRC,2022
10376,281262,MT,BRFSS,%,16.6,16.6,13.0,20.8,DIA,DIA01,AGEADJPREV,RACE,AIAN,2022
10377,281306,KS,BRFSS,%,17.7,17.7,10.7,27.7,DIA,DIA01,AGEADJPREV,RACE,ASN,2022
10378,281313,KS,BRFSS,%,11.1,11.1,10.1,12.1,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10379,281374,IN,BRFSS,%,10.2,10.2,7.5,13.7,DIA,DIA01,CRDPREV,RACE,HIS,2022
10380,281407,IN,BRFSS,%,10.7,10.7,10.0,11.5,DIA,DIA01,AGEADJPREV,RACE,WHT,2022
10381,281448,KY,BRFSS,%,13.0,13.0,11.8,14.4,DIA,DIA01,AGEADJPREV,OVERALL,OVR,2022
10382,281457,KS,BRFSS,%,13.1,13.1,7.3,22.4,DIA,DIA01,CRDPREV,RACE,ASN,2022
10383,281551,MT,BRFSS,%,8.0,8.0,7.3,8.8,DIA,DIA01,CRDPREV,RACE,WHT,2022
10384,281579,NE,BRFSS,%,8.5,8.5,7.6,9.6,DIA,DIA01,AGEADJPREV,SEX,SEXF,2022
10385,281595,MA,BRFSS,%,10.8,10.8,9.7,12.1,DIA,DIA01,AGEADJPREV,SEX,SEXM,2022
10386,281616,NH,BRFSS,%,7.9,7.9,7.1,8.7,DIA,DIA01,AGEADJPREV,RACE,WHT,2022
10387,281655,MN,BRFSS,%,10.7,10.7,9.9,11.6,DIA,DIA01,CRDPREV,SEX,SEXM,2022
10388,281660,MA,BRFSS,%,9.2,9.2,8.3,10.1,DIA,DIA01,CRDPREV,RACE,WHT,2022
10389,281812,MD,BRFSS,%,8.9,8.9,6.8,11.5,DIA,DIA01,CRDPREV,RACE,HIS,2022
10390,281838,MI,BRFSS,%,16.3,16.3,13.8,19.2,DIA,DIA01,CRDPREV,RACE,BLK,2022
10391,281865,IA,BRFSS,%,9.8,9.8,7.5,12.7,DIA,DIA01,CRDPREV,RACE,HIS,2022
10392,282019,MI,BRFSS,%,13.2,13.2,9.1,18.7,DIA,DIA01,AGEADJPREV,RACE,HIS,2022
10393,282022,MA,BRFSS,%,10.5,10.5,9.6,11.4,DIA,DIA01,CRDPREV,OVERALL,OVR,2022
10394,282074,IA,BRFSS,%,22.1,22.1,20.2,24.0,DIA,DIA01,CRDPREV,AGE,AGE65P,2022
